@_fa,affiliation,article-number,citedby-count,dc:creator,dc:identifier,dc:title,eid,freetoread,freetoreadLabel,link,openaccess,openaccessFlag,pii,prism:aggregationType,prism:coverDate,prism:coverDisplayDate,prism:doi,prism:eIssn,prism:isbn,prism:issn,prism:issueIdentifier,prism:pageRange,prism:publicationName,prism:url,prism:volume,pubmed-id,source-id,subtype,subtypeDescription
true,"[{'@_fa': 'true', 'affilname': 'University of Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Institute of Automation Chinese Academy of Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,1,Zhao C.,SCOPUS_ID:85186538554,Parallel Learning Based Foundation Model for Networked Traffic Signal Control,2-s2.0-85186538554,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85186538554'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85186538554?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85186538554&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85186538554&origin=inward'}]",0,False,,Conference Proceeding,2023-01-01,2023,10.1109/ITSC57777.2023.10422161,21530017,"[{'@_fa': 'true', '$': '[9798350399462]'}]",21530009,,5504-5509,"IEEE Conference on Intelligent Transportation Systems, Proceedings, ITSC",https://api.elsevier.com/content/abstract/scopus_id/85186538554,,,21101204537,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'University for Applied Sciences - Anhalt', 'affiliation-city': 'Kothen (Anhalt)', 'affiliation-country': 'Germany'}]",,1,Shelestov A.,SCOPUS_ID:85185825524,Generative Adversarial Network Style Transfer for Sustainable Urban Restoration Planning in Ukraine,2-s2.0-85185825524,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85185825524'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85185825524?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185825524&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185825524&origin=inward'}]",0,False,,Conference Proceeding,2023-01-01,2023,10.1109/DESSERT61349.2023.10416492,,"[{'@_fa': 'true', '$': '[9798350396119]'}]",,,,"2023 13th International Conference on Dependable Systems, Services and Technologies, DESSERT 2023",https://api.elsevier.com/content/abstract/scopus_id/85185825524,,,21101202186,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'School of Computer Science and Engineering', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",,8,Shoaib M.R.,SCOPUS_ID:85185195047,"A Survey on the Applications of Frontier AI, Foundation Models, and Large Language Models to Intelligent Transportation Systems",2-s2.0-85185195047,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85185195047'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85185195047?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185195047&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85185195047&origin=inward'}]",0,False,,Conference Proceeding,2023-01-01,2023,10.1109/ICCA59364.2023.10401518,,"[{'@_fa': 'true', '$': '[9798350303254]'}]",,,,"ICCA 2023 - 2023 5th International Conference on Computer and Applications, Proceedings",https://api.elsevier.com/content/abstract/scopus_id/85185195047,,,21101201554,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'Universität zu Lübeck', 'affiliation-city': 'Lubeck', 'affiliation-country': 'Germany'}]",,0,Petzold J.,SCOPUS_ID:85182933730,Protecting Vulnerable Road Users: Semantic Video Analysis for Accident Prediction,2-s2.0-85182933730,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85182933730'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85182933730?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85182933730&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85182933730&origin=inward'}]",0,False,,Conference Proceeding,2023-01-01,2023,10.1109/SSCI52147.2023.10371809,,"[{'@_fa': 'true', '$': '[9781665430654]'}]",,,463-469,"2023 IEEE Symposium Series on Computational Intelligence, SSCI 2023",https://api.elsevier.com/content/abstract/scopus_id/85182933730,,,21101197268,cp,Conference Paper
true,,,0,,SCOPUS_ID:85182795161,"1st International Conference on Artificial Intelligence and Internet of Things, ICAII 2022",2-s2.0-85182795161,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85182795161'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85182795161?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85182795161&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85182795161&origin=inward'}]",0,False,,Book Series,2023-01-01,2023,,18650937,"[{'@_fa': 'true', '$': '[9783031373022]'}]",18650929,,,Communications in Computer and Information Science,https://api.elsevier.com/content/abstract/scopus_id/85182795161,1822 CCIS,,17700155007,cr,Conference Review
true,,,0,,SCOPUS_ID:85180091237,"2023 International Symposium on Networks, Computers and Communications, ISNCC 2023",2-s2.0-85180091237,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85180091237'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85180091237?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180091237&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85180091237&origin=inward'}]",0,False,,Conference Proceeding,2023-01-01,2023,,,"[{'@_fa': 'true', '$': '[9798350335590]'}]",,,,"2023 International Symposium on Networks, Computers and Communications, ISNCC 2023",https://api.elsevier.com/content/abstract/scopus_id/85180091237,,,21101193719,cr,Conference Review
true,"[{'@_fa': 'true', 'affilname': 'Amrita University, Amritapuri Campus', 'affiliation-city': 'Kollam', 'affiliation-country': 'India'}]",,4,Sai A.M.A.,SCOPUS_ID:85179854515,"A Web-Based Chatbot for Indian Cities: A Comparison of CNN, ANN, and LSTM Models",2-s2.0-85179854515,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85179854515'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85179854515?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85179854515&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85179854515&origin=inward'}]",0,False,,Conference Proceeding,2023-01-01,2023,10.1109/ICCCNT56998.2023.10307912,,"[{'@_fa': 'true', '$': '[9798350335095]'}]",,,,"2023 14th International Conference on Computing Communication and Networking Technologies, ICCCNT 2023",https://api.elsevier.com/content/abstract/scopus_id/85179854515,,,21101192763,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'Institute of Industrial Science', 'affiliation-city': 'Tokyo', 'affiliation-country': 'Japan'}]",,2,Miyake Y.,SCOPUS_ID:85178345398,Proposal for the Implementation of Spatial Common Ground and Spatial AI using the SSCP (Spatial Simulation-based Cyber-Physical) Model,2-s2.0-85178345398,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85178345398'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85178345398?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85178345398&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85178345398&origin=inward'}]",0,False,,Conference Proceeding,2023-01-01,2023,10.1109/ISC257844.2023.10293487,,"[{'@_fa': 'true', '$': '[9798350397758]'}]",,,,"Proceedings of 2023 IEEE International Smart Cities Conference, ISC2 2023",https://api.elsevier.com/content/abstract/scopus_id/85178345398,,,21101188907,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'Brunel University London', 'affiliation-city': 'Uxbridge', 'affiliation-country': 'United Kingdom'}]",,0,Tun T.P.,SCOPUS_ID:85178155880,Synthetic Electricity Consumption Data Generation Using Tabular Generative Adversarial Networks,2-s2.0-85178155880,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85178155880'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85178155880?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85178155880&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85178155880&origin=inward'}]",0,False,,Conference Proceeding,2023-01-01,2023,10.1109/UPEC57427.2023.10294666,,"[{'@_fa': 'true', '$': '[9798350316834]'}]",,,,"58th International Universities Power Engineering Conference, UPEC 2023",https://api.elsevier.com/content/abstract/scopus_id/85178155880,,,21101188779,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'Politecnico di Milano', 'affiliation-city': 'Milan', 'affiliation-country': 'Italy'}]",,0,Di Stefano A.G.,SCOPUS_ID:85177193819,ARTIFICIAL DATASET GENERATION TO ENHANCE THE DESIGN EXPLORATION OF RESIDENTIAL BUILDINGS THROUGH DATA-INFORMED ENERGY LOAD FORECASTING MODELS,2-s2.0-85177193819,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}, {'$': 'Green'}]}","[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85177193819'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85177193819?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85177193819&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85177193819&origin=inward'}]",1,True,,Conference Proceeding,2023-01-01,2023,10.35490/EC3.2023.275,26841150,"[{'@_fa': 'true', '$': '[9780701702731]'}]",,,,Proceedings of the European Conference on Computing in Construction,https://api.elsevier.com/content/abstract/scopus_id/85177193819,,,21101186978,cp,Conference Paper
true,,,0,,SCOPUS_ID:85177188417,"8th Future Technologies Conference, FTC 2023",2-s2.0-85177188417,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85177188417'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85177188417?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85177188417&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85177188417&origin=inward'}]",0,False,,Book Series,2023-01-01,2023,,23673389,"[{'@_fa': 'true', '$': '[9783031474507]'}]",23673370,,,Lecture Notes in Networks and Systems,https://api.elsevier.com/content/abstract/scopus_id/85177188417,814 LNNS,,21100901469,cr,Conference Review
true,,,0,,SCOPUS_ID:85177047507,"8th Future Technologies Conference, FTC 2023",2-s2.0-85177047507,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85177047507'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85177047507?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85177047507&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85177047507&origin=inward'}]",0,False,,Book Series,2023-01-01,2023,,23673389,"[{'@_fa': 'true', '$': '[9783031474538]'}]",23673370,,,Lecture Notes in Networks and Systems,https://api.elsevier.com/content/abstract/scopus_id/85177047507,813 LNNS,,21100901469,cr,Conference Review
true,,,0,,SCOPUS_ID:85176927223,"8th Future Technologies Conference, FTC 2023",2-s2.0-85176927223,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85176927223'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85176927223?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85176927223&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85176927223&origin=inward'}]",0,False,,Book Series,2023-01-01,2023,,23673389,"[{'@_fa': 'true', '$': '[9783031474569]'}]",23673370,,,Lecture Notes in Networks and Systems,https://api.elsevier.com/content/abstract/scopus_id/85176927223,815 LNNS,,21100901469,cr,Conference Review
true,"[{'@_fa': 'true', 'affilname': 'National Institute of Technology Meghalaya', 'affiliation-city': 'Shillong', 'affiliation-country': 'India'}]",,5,Pandey C.,SCOPUS_ID:85176788903,5GT-GAN: Enhancing Data Augmentation for 5G-Enabled Mobile Edge Computing in Smart Cities,2-s2.0-85176788903,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}","[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85176788903'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85176788903?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85176788903&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85176788903&origin=inward'}]",1,True,,Journal,2023-01-01,2023,10.1109/ACCESS.2023.3328170,21693536,,,,120983-120996,IEEE Access,https://api.elsevier.com/content/abstract/scopus_id/85176788903,11,,21100374601,ar,Article
true,"[{'@_fa': 'true', 'affilname': 'Jiangxi College of Applied Technology', 'affiliation-city': 'Ganzhou', 'affiliation-country': 'China'}]",,2,Lei X.,SCOPUS_ID:85174909100,The Aesthetic Connotation of “Harmony with the Environment and Giving to People” in Gannan Hakka Dwellings,2-s2.0-85174909100,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85174909100'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85174909100?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85174909100&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85174909100&origin=inward'}]",0,False,,Journal,2023-01-01,2023,,,,16469895,Special Issue E62,565-572,RISTI - Revista Iberica de Sistemas e Tecnologias de Informacao,https://api.elsevier.com/content/abstract/scopus_id/85174909100,2023,,21100197714,ar,Article
true,"[{'@_fa': 'true', 'affilname': 'Singapore University of Technology and Design', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",,0,Meeran A.,SCOPUS_ID:85172470466,Rethinking Airport Spatial Analysis and Design: A GAN based data driven approach using Latent Space Exploration on Aerial Imagery for Adaptive Airport Planning,2-s2.0-85172470466,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}","[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85172470466'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85172470466?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172470466&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85172470466&origin=inward'}]",1,True,,Conference Proceeding,2023-01-01,2023,10.52842/conf.ecaade.2023.2.501,,"[{'@_fa': 'true', '$': '[9789491207358]'}]",26841843,,501-510,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe,https://api.elsevier.com/content/abstract/scopus_id/85172470466,2,,21101075992,cp,Conference Paper
true,"[{'@_fa': 'true', 'affilname': 'Universidad Pablo de Olavide, de Sevilla', 'affiliation-city': 'Sevilla', 'affiliation-country': 'Spain'}]",,0,Melgar-García L.,SCOPUS_ID:85172271157,Identification of Anomalies in Urban Sound Data with Autoencoders,2-s2.0-85172271157,,,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85172271157'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85172271157?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172271157&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85172271157&origin=inward'}]",0,False,,Book Series,2023-01-01,2023,10.1007/978-3-031-40725-3_3,16113349,"[{'@_fa': 'true', '$': '[9783031407246]'}]",03029743,,27-38,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),https://api.elsevier.com/content/abstract/scopus_id/85172271157,14001 LNAI,,25674,cp,Conference Paper
